  cell  ,E,W,N,S
"(69, 190)",1,1,0,0
"(70, 190)",1,0,0,1
"(71, 190)",0,0,1,1
"(72, 190)",0,0,1,1
"(73, 190)",1,0,1,0
"(74, 190)",0,0,0,1
"(75, 190)",1,0,1,1
"(76, 190)",0,1,1,0
"(77, 190)",1,1,0,0
"(78, 190)",1,1,0,0
"(79, 190)",1,0,0,1
"(80, 190)",1,0,1,0
"(81, 190)",0,1,0,1
"(82, 190)",1,0,1,0
"(83, 190)",1,1,0,0
"(84, 190)",0,1,0,1
"(85, 190)",1,1,1,0
"(86, 190)",0,1,0,1
"(87, 190)",0,0,1,0
"(88, 190)",1,1,0,1
"(89, 190)",0,1,1,0
"(90, 190)",1,1,0,0
"(91, 190)",0,1,0,1
"(92, 190)",0,0,1,1
"(93, 190)",1,0,1,0
"(94, 190)",1,1,0,0
"(95, 190)",1,1,0,0
"(96, 190)",1,0,0,1
"(97, 190)",0,0,1,0
"(98, 190)",1,1,0,0
"(99, 190)",1,1,0,0
"(100, 190)",0,1,0,0
"(101, 190)",1,1,0,0
"(102, 190)",1,1,0,0
"(103, 190)",0,1,0,1
"(104, 190)",1,0,1,0
"(105, 190)",0,1,0,0
"(106, 190)",1,1,0,0
"(107, 190)",1,1,0,1
"(108, 190)",0,0,1,1
"(109, 190)",0,0,1,1
"(110, 190)",0,0,1,1
"(111, 190)",1,0,1,1
"(112, 190)",0,0,1,1
"(113, 190)",1,0,1,0
"(114, 190)",1,0,0,0
"(115, 190)",0,1,0,1
"(116, 190)",0,0,1,1
"(117, 190)",1,0,1,0
"(118, 190)",0,1,0,1
"(119, 190)",0,0,1,1
"(120, 190)",0,1,1,0
"(121, 190)",1,1,0,0
"(122, 190)",1,1,0,0
"(123, 190)",1,1,0,0
"(124, 190)",0,1,0,1
"(125, 190)",1,0,1,0
"(126, 190)",0,1,0,1
"(127, 190)",0,0,1,1
"(128, 190)",0,1,1,0
"(129, 190)",1,0,0,0
"(130, 190)",0,1,0,1
"(131, 190)",0,0,1,1
"(132, 190)",0,0,1,1
"(133, 190)",0,0,1,1
"(134, 190)",0,1,1,0
"(135, 190)",1,1,0,1
"(136, 190)",0,1,1,1
"(137, 190)",0,0,1,0
"(138, 190)",1,0,0,1
"(139, 190)",1,0,1,0
"(140, 190)",0,0,0,1
"(141, 190)",0,1,1,0
"(142, 190)",1,0,0,1
"(143, 190)",0,1,1,0
"(144, 190)",1,0,0,0
"(145, 190)",0,1,0,1
"(146, 190)",0,1,1,0
"(147, 190)",1,0,0,0
"(148, 190)",0,1,0,1
"(149, 190)",0,1,1,0
"(150, 190)",1,1,0,0
"(151, 190)",0,1,0,0
"(152, 190)",0,1,0,1
"(153, 190)",0,0,1,1
"(154, 190)",1,0,1,1
"(155, 190)",0,1,1,0
"(156, 190)",1,0,0,0
"(157, 190)",0,1,0,1
"(158, 190)",0,0,1,1
"(159, 190)",1,0,1,0
"(160, 190)",1,0,0,1
"(161, 190)",0,0,1,1
"(162, 190)",0,0,1,1
"(163, 190)",0,0,1,1
"(164, 190)",0,0,1,1
"(165, 190)",1,0,1,0
"(166, 190)",1,1,0,1
"(167, 190)",1,0,1,0
"(168, 190)",0,1,0,1
"(169, 190)",1,0,1,1
"(170, 190)",1,0,1,0
"(171, 190)",1,0,0,1
"(172, 190)",0,1,1,0
"(173, 190)",0,1,0,0
"(174, 190)",1,0,0,1
"(175, 190)",0,0,1,1
"(176, 190)",0,1,1,0
"(177, 190)",1,1,0,0
"(178, 190)",1,0,0,1
"(179, 190)",1,0,1,0
"(180, 190)",1,1,0,0
"(181, 190)",0,1,0,1
"(182, 190)",0,0,1,1
"(183, 190)",0,0,1,1
"(184, 190)",0,0,1,1
"(185, 190)",0,0,1,1
"(186, 190)",0,1,1,0
"(187, 190)",0,0,0,1
"(188, 190)",1,0,1,0
"(189, 190)",1,0,0,1
"(190, 190)",0,1,1,1
"(191, 190)",0,0,1,1
"(192, 190)",0,0,1,1
"(193, 190)",0,1,1,0
"(194, 190)",1,0,0,1
"(195, 190)",0,0,1,1
"(196, 190)",1,0,1,1
"(197, 190)",0,1,1,0
"(198, 190)",1,1,0,0
"(199, 190)",0,1,0,1
"(200, 190)",0,0,1,1
"(201, 190)",1,0,1,1
"(202, 190)",0,0,1,1
"(203, 190)",0,0,1,0
"(204, 190)",1,1,0,0
"(205, 190)",1,1,0,0
"(206, 190)",0,1,0,1
"(207, 190)",0,1,1,0
"(208, 190)",0,1,0,1
"(209, 190)",1,1,1,0
"(210, 190)",1,1,0,0
"(211, 190)",0,0,0,1
"(212, 190)",1,0,1,1
"(213, 190)",1,0,1,0
"(214, 190)",1,1,0,0
"(215, 190)",0,0,0,1
"(216, 190)",1,0,1,0
"(217, 190)",0,1,0,1
"(218, 190)",0,0,1,1
"(219, 190)",1,0,1,0
"(220, 190)",1,1,0,0
"(221, 190)",1,0,0,0
"(222, 190)",0,1,0,1
"(223, 190)",0,1,1,0
"(224, 190)",1,0,0,1
"(225, 190)",0,0,1,0
"(226, 190)",1,0,0,1
"(227, 190)",0,0,1,1
"(228, 190)",0,1,1,0
"(229, 190)",0,1,0,1
"(230, 190)",0,0,1,1
"(231, 190)",0,0,1,1
"(232, 190)",0,0,1,1
"(233, 190)",1,0,1,0
"(234, 190)",0,1,0,1
"(235, 190)",1,0,1,0
"(236, 190)",1,1,0,0
"(237, 190)",0,0,0,1
"(238, 190)",1,0,1,0
"(239, 190)",1,0,0,1
"(240, 190)",1,0,1,1
"(241, 190)",1,0,1,1
"(242, 190)",0,1,1,0
"(243, 190)",0,1,0,1
"(244, 190)",0,0,1,0
"(245, 190)",0,1,0,1
"(246, 190)",1,0,1,0
"(247, 190)",1,1,0,0
"(248, 190)",1,0,0,1
"(249, 190)",0,0,1,1
"(250, 190)",1,0,1,0
"(1, 191)",1,0,0,1
"(2, 191)",0,1,1,0
"(3, 191)",0,1,0,1
"(4, 191)",1,0,1,0
"(5, 191)",1,0,0,1
"(6, 191)",0,1,1,0
"(7, 191)",1,0,0,0
"(8, 191)",1,0,0,1
"(9, 191)",0,0,1,1
"(10, 191)",0,1,1,0
"(11, 191)",1,1,0,0
"(12, 191)",1,0,0,1
"(13, 191)",0,0,1,1
"(14, 191)",0,0,1,1
"(15, 191)",1,0,1,0
"(16, 191)",0,1,0,0
"(17, 191)",1,1,0,0
"(18, 191)",0,1,0,1
"(19, 191)",0,0,1,1
"(20, 191)",0,0,1,1
"(21, 191)",0,1,1,1
"(22, 191)",0,0,1,0
"(23, 191)",0,1,0,1
"(24, 191)",1,0,1,0
"(25, 191)",0,1,0,0
"(26, 191)",1,1,0,0
"(27, 191)",1,0,0,1
"(28, 191)",0,0,1,1
"(29, 191)",0,0,1,1
"(30, 191)",1,0,1,0
"(31, 191)",1,0,0,1
"(32, 191)",0,1,1,1
"(33, 191)",0,1,1,0
"(34, 191)",1,0,0,1
"(35, 191)",1,0,1,0
"(36, 191)",1,1,0,0
"(37, 191)",0,0,0,1
"(38, 191)",0,1,1,1
"(39, 191)",1,1,1,0
"(40, 191)",0,1,0,0
"(41, 191)",0,1,0,1
"(42, 191)",1,0,1,0
"(43, 191)",0,1,0,0
"(44, 191)",0,1,0,1
"(45, 191)",1,1,1,0
"(46, 191)",0,0,0,1
"(47, 191)",0,0,1,1
"(48, 191)",1,0,1,0
"(49, 191)",0,1,0,1
"(50, 191)",1,0,1,0
"(51, 191)",1,0,0,0
"(52, 191)",1,0,0,1
"(53, 191)",0,1,1,0
"(54, 191)",1,1,0,0
"(55, 191)",0,1,0,1
"(56, 191)",1,0,1,0
"(57, 191)",0,1,0,0
"(58, 191)",0,1,0,1
"(59, 191)",0,1,1,1
"(60, 191)",1,0,1,0
"(61, 191)",0,1,0,0
"(62, 191)",1,0,0,1
"(63, 191)",1,1,1,0
"(64, 191)",0,1,0,1
"(65, 191)",1,0,1,0
"(66, 191)",0,0,0,1
"(67, 191)",0,1,1,1
"(68, 191)",0,1,1,0
"(69, 191)",0,1,0,1
"(70, 191)",0,1,1,0
"(71, 191)",1,0,0,1
"(72, 191)",0,0,1,0
"(73, 191)",0,1,0,1
"(74, 191)",0,0,1,1
"(75, 191)",0,1,1,0
"(76, 191)",1,0,0,1
"(77, 191)",0,1,1,0
"(78, 191)",1,1,0,0
"(79, 191)",1,1,0,0
"(80, 191)",0,1,0,1
"(81, 191)",0,0,1,1
"(82, 191)",0,1,1,0
"(83, 191)",0,1,0,1
"(84, 191)",1,0,1,0
"(85, 191)",0,1,0,1
"(86, 191)",0,0,1,1
"(87, 191)",1,0,1,0
"(88, 191)",0,1,0,1
"(89, 191)",1,0,1,0
"(90, 191)",0,1,0,1
"(91, 191)",0,0,1,1
"(92, 191)",1,0,1,0
"(93, 191)",0,1,0,1
"(94, 191)",0,1,1,0
"(95, 191)",1,1,0,0
"(96, 191)",0,1,0,1
"(97, 191)",1,0,1,0
"(98, 191)",1,1,0,0
"(99, 191)",1,1,0,0
"(100, 191)",1,0,0,1
"(101, 191)",0,1,1,0
"(102, 191)",0,1,0,1
"(103, 191)",1,0,1,0
"(104, 191)",0,1,0,1
"(105, 191)",1,0,1,0
"(106, 191)",1,1,0,0
"(107, 191)",0,1,0,1
"(108, 191)",0,0,1,1
"(109, 191)",0,0,1,1
"(110, 191)",1,0,1,0
"(111, 191)",1,1,0,0
"(112, 191)",1,0,0,1
"(113, 191)",0,1,1,0
"(114, 191)",1,1,0,0
"(115, 191)",1,0,0,1
"(116, 191)",0,0,1,1
"(117, 191)",0,1,1,1
"(118, 191)",0,0,1,1
"(119, 191)",1,0,1,1
"(120, 191)",0,0,1,0
"(121, 191)",1,1,0,0
"(122, 191)",1,1,0,0
"(123, 191)",0,1,0,1
"(124, 191)",1,0,1,0
"(125, 191)",1,1,0,1
"(126, 191)",0,0,1,1
"(127, 191)",0,0,1,1
"(128, 191)",0,0,1,1
"(129, 191)",0,1,1,1
"(130, 191)",1,0,1,0
"(131, 191)",1,0,0,0
"(132, 191)",1,0,0,1
"(133, 191)",0,0,1,1
"(134, 191)",0,0,1,1
"(135, 191)",0,1,1,1
"(136, 191)",0,0,1,0
"(137, 191)",1,0,0,1
"(138, 191)",0,1,1,0
"(139, 191)",0,1,0,1
"(140, 191)",0,0,1,1
"(141, 191)",0,0,1,1
"(142, 191)",0,1,1,0
"(143, 191)",1,0,0,1
"(144, 191)",0,1,1,1
"(145, 191)",1,0,1,1
"(146, 191)",0,0,1,0
"(147, 191)",1,1,0,1
"(148, 191)",0,0,1,1
"(149, 191)",0,0,1,0
"(150, 191)",1,1,0,0
"(151, 191)",1,0,0,1
"(152, 191)",0,0,1,1
"(153, 191)",1,0,1,0
"(154, 191)",1,1,0,1
"(155, 191)",1,0,1,0
"(156, 191)",0,1,0,1
"(157, 191)",1,0,1,1
"(158, 191)",1,0,1,0
"(159, 191)",1,1,0,0
"(160, 191)",1,1,0,1
"(161, 191)",1,0,1,0
"(162, 191)",0,0,0,1
"(163, 191)",1,0,1,1
"(164, 191)",0,0,1,1
"(165, 191)",0,1,1,0
"(166, 191)",0,1,0,0
"(167, 191)",0,1,0,1
"(168, 191)",1,0,1,0
"(169, 191)",1,1,0,0
"(170, 191)",0,1,0,1
"(171, 191)",0,1,1,1
"(172, 191)",0,0,1,1
"(173, 191)",1,0,1,0
"(174, 191)",1,1,0,0
"(175, 191)",1,0,0,1
"(176, 191)",0,0,1,1
"(177, 191)",0,1,1,0
"(178, 191)",1,1,0,0
"(179, 191)",1,1,0,0
"(180, 191)",0,1,0,1
"(181, 191)",0,0,1,1
"(182, 191)",1,0,1,0
"(183, 191)",1,0,0,1
"(184, 191)",0,0,1,1
"(185, 191)",0,0,1,1
"(186, 191)",1,0,1,0
"(187, 191)",1,0,0,1
"(188, 191)",0,1,1,0
"(189, 191)",0,1,0,1
"(190, 191)",0,0,1,1
"(191, 191)",0,0,1,1
"(192, 191)",1,0,1,0
"(193, 191)",1,0,0,1
"(194, 191)",0,1,1,0
"(195, 191)",0,0,0,1
"(196, 191)",0,1,1,0
"(197, 191)",1,0,0,1
"(198, 191)",0,1,1,0
"(199, 191)",1,0,0,1
"(200, 191)",0,0,1,0
"(201, 191)",1,1,0,0
"(202, 191)",1,0,0,1
"(203, 191)",0,0,1,1
"(204, 191)",0,1,1,0
"(205, 191)",1,1,0,1
"(206, 191)",0,0,1,0
"(207, 191)",1,0,0,1
"(208, 191)",1,0,1,0
"(209, 191)",1,1,0,0
"(210, 191)",0,1,0,1
"(211, 191)",1,0,1,0
"(212, 191)",1,1,0,0
"(213, 191)",1,1,0,0
"(214, 191)",0,1,0,1
"(215, 191)",0,0,1,1
"(216, 191)",0,1,1,1
"(217, 191)",1,0,1,0
"(218, 191)",1,0,0,0
"(219, 191)",1,1,0,0
"(220, 191)",0,1,0,1
"(221, 191)",1,1,1,0
"(222, 191)",0,0,0,1
"(223, 191)",0,0,1,1
"(224, 191)",0,1,1,1
"(225, 191)",1,0,1,0
"(226, 191)",1,1,0,0
"(227, 191)",0,0,0,1
"(228, 191)",0,0,1,1
"(229, 191)",1,0,1,1
"(230, 191)",0,0,1,1
"(231, 191)",0,0,1,0
"(232, 191)",1,0,0,1
"(233, 191)",0,1,1,0
"(234, 191)",1,0,0,1
"(235, 191)",0,1,1,0
"(236, 191)",0,1,0,1
"(237, 191)",1,0,1,0
"(238, 191)",1,1,0,1
"(239, 191)",0,1,1,0
"(240, 191)",1,1,0,0
"(241, 191)",1,1,0,0
"(242, 191)",1,0,0,1
"(243, 191)",0,0,1,1
"(244, 191)",1,0,1,0
"(245, 191)",1,0,0,1
"(246, 191)",0,1,1,0
"(247, 191)",1,1,0,1
"(248, 191)",0,1,1,1
"(249, 191)",0,0,1,0
"(250, 191)",1,1,0,0
"(1, 192)",0,1,0,1
"(2, 192)",1,0,1,0
"(3, 192)",1,0,0,1
"(4, 192)",0,1,1,0
"(5, 192)",0,1,0,1
"(6, 192)",1,0,1,0
"(7, 192)",1,1,0,0
"(8, 192)",1,1,0,0
"(9, 192)",0,0,0,1
"(10, 192)",0,0,1,1
"(11, 192)",1,1,1,0
"(12, 192)",1,1,0,0
"(13, 192)",1,0,0,1
"(14, 192)",1,0,1,0
"(15, 192)",0,1,0,1
"(16, 192)",1,0,1,0
"(17, 192)",0,1,0,1
"(18, 192)",1,0,1,0
"(19, 192)",0,0,0,1
"(20, 192)",1,0,1,1
"(21, 192)",1,0,1,0
"(22, 192)",1,0,0,1
"(23, 192)",0,0,1,1
"(24, 192)",1,1,1,0
"(25, 192)",1,0,0,1
"(26, 192)",0,1,1,0
"(27, 192)",0,1,0,1
"(28, 192)",0,0,1,0
"(29, 192)",1,0,0,1
"(30, 192)",0,1,1,0
"(31, 192)",0,1,0,1
"(32, 192)",1,0,1,0
"(33, 192)",1,0,0,0
"(34, 192)",1,1,0,0
"(35, 192)",0,1,0,1
"(36, 192)",0,1,1,0
"(37, 192)",1,0,0,1
"(38, 192)",1,0,1,0
"(39, 192)",0,1,0,0
"(40, 192)",1,0,0,1
"(41, 192)",1,0,1,0
"(42, 192)",0,1,0,1
"(43, 192)",0,0,1,1
"(44, 192)",1,0,1,0
"(45, 192)",0,1,0,1
"(46, 192)",0,0,1,1
"(47, 192)",0,0,1,1
"(48, 192)",0,1,1,1
"(49, 192)",0,0,1,0
"(50, 192)",0,1,0,1
"(51, 192)",1,1,1,0
"(52, 192)",1,1,0,0
"(53, 192)",0,0,0,1
"(54, 192)",0,1,1,1
"(55, 192)",0,0,1,1
"(56, 192)",0,1,1,1
"(57, 192)",0,0,1,1
"(58, 192)",0,0,1,1
"(59, 192)",1,0,1,0
"(60, 192)",0,1,0,1
"(61, 192)",0,0,1,1
"(62, 192)",0,1,1,0
"(63, 192)",1,1,0,0
"(64, 192)",1,0,0,0
"(65, 192)",1,1,0,0
"(66, 192)",1,0,0,1
"(67, 192)",0,0,1,1
"(68, 192)",1,0,1,1
"(69, 192)",1,0,1,0
"(70, 192)",0,0,0,1
"(71, 192)",0,1,1,1
"(72, 192)",0,0,1,1
"(73, 192)",1,0,1,0
"(74, 192)",1,0,0,1
"(75, 192)",0,0,1,1
"(76, 192)",0,1,1,1
"(77, 192)",1,0,1,0
"(78, 192)",0,1,0,1
"(79, 192)",0,1,1,0
"(80, 192)",1,0,0,1
"(81, 192)",0,0,1,1
"(82, 192)",0,0,1,1
"(83, 192)",1,0,1,0
"(84, 192)",0,1,0,1
"(85, 192)",1,0,1,0
"(86, 192)",1,0,0,0
"(87, 192)",1,1,0,0
"(88, 192)",0,0,0,1
"(89, 192)",0,1,1,1
"(90, 192)",0,0,1,1
"(91, 192)",0,0,1,0
"(92, 192)",1,1,0,0
"(93, 192)",0,0,0,1
"(94, 192)",1,0,1,0
"(95, 192)",0,1,0,1
"(96, 192)",0,0,1,1
"(97, 192)",1,1,1,0
"(98, 192)",1,1,0,0
"(99, 192)",1,1,0,1
"(100, 192)",0,1,1,1
"(101, 192)",0,0,1,1
"(102, 192)",0,0,1,0
"(103, 192)",1,1,0,0
"(104, 192)",1,0,0,1
"(105, 192)",1,1,1,0
"(106, 192)",1,1,0,0
"(107, 192)",1,0,0,1
"(108, 192)",1,0,1,0
"(109, 192)",0,0,0,1
"(110, 192)",0,1,1,0
"(111, 192)",1,1,0,0
"(112, 192)",0,1,0,1
"(113, 192)",0,0,1,1
"(114, 192)",1,1,1,0
"(115, 192)",0,1,0,1
"(116, 192)",0,0,1,1
"(117, 192)",1,0,1,0
"(118, 192)",0,0,0,1
"(119, 192)",0,1,1,0
"(120, 192)",1,0,0,1
"(121, 192)",0,1,1,0
"(122, 192)",0,1,0,1
"(123, 192)",0,0,1,1
"(124, 192)",0,1,1,0
"(125, 192)",1,1,0,0
"(126, 192)",1,0,0,1
"(127, 192)",0,0,1,1
"(128, 192)",1,0,1,0
"(129, 192)",1,0,0,0
"(130, 192)",0,1,0,1
"(131, 192)",1,1,1,0
"(132, 192)",1,1,0,0
"(133, 192)",1,0,0,1
"(134, 192)",0,0,1,1
"(135, 192)",0,0,1,1
"(136, 192)",0,0,1,1
"(137, 192)",0,1,1,0
"(138, 192)",1,0,0,1
"(139, 192)",0,0,1,1
"(140, 192)",0,0,1,1
"(141, 192)",1,0,1,1
"(142, 192)",1,0,1,0
"(143, 192)",0,1,0,1
"(144, 192)",1,0,1,0
"(145, 192)",0,1,0,1
"(146, 192)",0,0,1,1
"(147, 192)",1,1,1,0
"(148, 192)",1,0,0,1
"(149, 192)",0,0,1,1
"(150, 192)",0,1,1,0
"(151, 192)",1,1,0,0
"(152, 192)",1,0,0,0
"(153, 192)",1,1,0,0
"(154, 192)",0,1,0,0
"(155, 192)",1,1,0,0
"(156, 192)",1,0,0,1
"(157, 192)",0,1,1,0
"(158, 192)",0,1,0,0
"(159, 192)",1,1,0,0
"(160, 192)",1,1,0,0
"(161, 192)",0,1,0,1
"(162, 192)",1,0,1,0
"(163, 192)",0,1,0,1
"(164, 192)",0,0,1,1
"(165, 192)",0,0,1,1
"(166, 192)",0,0,1,1
"(167, 192)",1,0,1,0
"(168, 192)",1,1,0,0
"(169, 192)",0,1,0,0
"(170, 192)",1,0,0,1
"(171, 192)",1,0,1,0
"(172, 192)",1,0,0,1
"(173, 192)",0,1,1,0
"(174, 192)",1,1,0,0
"(175, 192)",1,1,0,0
"(176, 192)",0,0,0,1
"(177, 192)",1,0,1,1
"(178, 192)",1,1,1,0
"(179, 192)",0,1,0,1
"(180, 192)",0,0,1,1
"(181, 192)",0,0,1,0
"(182, 192)",0,1,0,1
"(183, 192)",0,1,1,0
"(184, 192)",1,0,0,0
"(185, 192)",1,0,0,1
"(186, 192)",0,1,1,0
"(187, 192)",1,1,0,1
"(188, 192)",0,0,1,1
"(189, 192)",0,0,1,1
"(190, 192)",1,0,1,1
"(191, 192)",1,0,1,0
"(192, 192)",1,1,0,0
"(193, 192)",1,1,0,0
"(194, 192)",1,0,0,1
"(195, 192)",0,0,1,1
"(196, 192)",0,0,1,1
"(197, 192)",0,1,1,0
"(198, 192)",1,0,0,1
"(199, 192)",1,1,1,0
"(200, 192)",1,0,0,1
"(201, 192)",1,1,1,0
"(202, 192)",0,1,0,1
"(203, 192)",1,0,1,0
"(204, 192)",0,0,0,1
"(205, 192)",0,1,1,1
"(206, 192)",1,0,1,1
"(207, 192)",0,1,1,0
"(208, 192)",0,1,0,1
"(209, 192)",0,1,1,0
"(210, 192)",1,0,0,1
"(211, 192)",0,1,1,0
"(212, 192)",1,1,0,0
"(213, 192)",0,1,0,1
"(214, 192)",0,0,1,1
"(215, 192)",1,0,1,0
"(216, 192)",1,0,0,0
"(217, 192)",0,1,0,1
"(218, 192)",1,1,1,0
"(219, 192)",0,1,0,1
"(220, 192)",1,0,1,0
"(221, 192)",0,1,0,1
"(222, 192)",0,0,1,1
"(223, 192)",0,0,1,1
"(224, 192)",1,0,1,0
"(225, 192)",1,1,0,0
"(226, 192)",1,1,0,1
"(227, 192)",0,0,1,1
"(228, 192)",0,0,1,1
"(229, 192)",0,1,1,0
"(230, 192)",1,0,0,1
"(231, 192)",0,0,1,1
"(232, 192)",0,1,1,0
"(233, 192)",0,0,0,1
"(234, 192)",1,1,1,0
"(235, 192)",0,0,0,1
"(236, 192)",1,0,1,1
"(237, 192)",0,1,1,0
"(238, 192)",0,1,0,0
"(239, 192)",1,0,0,1
"(240, 192)",0,1,1,0
"(241, 192)",1,1,0,0
"(242, 192)",1,1,0,0
"(243, 192)",1,0,0,0
"(244, 192)",0,1,0,1
"(245, 192)",0,1,1,0
"(246, 192)",0,0,0,1
"(247, 192)",0,1,1,0
"(248, 192)",1,0,0,1
"(249, 192)",0,0,1,1
"(250, 192)",1,1,1,0
"(1, 193)",1,0,0,1
"(2, 193)",0,1,1,0
"(3, 193)",0,1,0,1
"(4, 193)",0,0,1,1
"(5, 193)",0,0,1,1
"(6, 193)",0,1,1,0
"(7, 193)",1,1,0,0
"(8, 193)",0,1,0,1
"(9, 193)",0,0,1,1
"(10, 193)",1,0,1,0
"(11, 193)",0,1,0,0
"(12, 193)",0,1,0,1
"(13, 193)",0,1,1,0
"(14, 193)",0,1,0,1
"(15, 193)",1,0,1,0
"(16, 193)",1,1,0,1
"(17, 193)",0,0,1,0
"(18, 193)",0,1,0,1
"(19, 193)",1,0,1,0
"(20, 193)",1,1,0,0
"(21, 193)",0,1,0,0
"(22, 193)",0,1,0,1
"(23, 193)",1,0,1,0
"(24, 193)",0,1,0,0
"(25, 193)",0,1,0,1
"(26, 193)",0,0,1,1
"(27, 193)",0,0,1,1
"(28, 193)",1,0,1,0
"(29, 193)",0,1,0,1
"(30, 193)",0,0,1,1
"(31, 193)",1,0,1,1
"(32, 193)",0,1,1,1
"(33, 193)",0,1,1,0
"(34, 193)",1,1,0,0
"(35, 193)",1,0,0,1
"(36, 193)",0,0,1,1
"(37, 193)",0,1,1,0
"(38, 193)",1,1,0,0
"(39, 193)",1,0,0,1
"(40, 193)",0,1,1,0
"(41, 193)",0,1,0,1
"(42, 193)",1,0,1,0
"(43, 193)",1,0,0,1
"(44, 193)",0,1,1,0
"(45, 193)",1,0,0,1
"(46, 193)",0,0,1,1
"(47, 193)",0,0,1,1
"(48, 193)",0,0,1,1
"(49, 193)",1,0,1,0
"(50, 193)",1,0,0,1
"(51, 193)",0,1,1,0
"(52, 193)",1,1,0,0
"(53, 193)",1,0,0,1
"(54, 193)",1,0,1,0
"(55, 193)",1,0,0,1
"(56, 193)",1,0,1,0
"(57, 193)",0,0,0,1
"(58, 193)",1,0,1,1
"(59, 193)",0,1,1,0
"(60, 193)",1,0,0,1
"(61, 193)",1,0,1,0
"(62, 193)",1,0,0,0
"(63, 193)",0,1,0,1
"(64, 193)",1,1,1,0
"(65, 193)",0,1,0,1
"(66, 193)",0,1,1,0
"(67, 193)",1,0,0,1
"(68, 193)",0,1,1,0
"(69, 193)",0,1,0,1
"(70, 193)",1,0,1,0
"(71, 193)",1,0,0,1
"(72, 193)",0,0,1,1
"(73, 193)",1,1,1,0
"(74, 193)",0,1,0,1
"(75, 193)",0,0,1,1
"(76, 193)",1,0,1,0
"(77, 193)",1,1,0,0
"(78, 193)",1,0,0,1
"(79, 193)",1,0,1,0
"(80, 193)",0,1,0,1
"(81, 193)",1,0,1,0
"(82, 193)",1,0,0,1
"(83, 193)",0,1,1,0
"(84, 193)",1,0,0,0
"(85, 193)",1,1,0,0
"(86, 193)",1,1,0,0
"(87, 193)",0,1,0,1
"(88, 193)",0,0,1,1
"(89, 193)",0,0,1,1
"(90, 193)",0,0,1,1
"(91, 193)",1,0,1,0
"(92, 193)",1,1,0,0
"(93, 193)",1,0,0,1
"(94, 193)",0,1,1,1
"(95, 193)",0,0,1,0
"(96, 193)",1,0,0,1
"(97, 193)",0,1,1,0
"(98, 193)",1,1,0,0
"(99, 193)",0,1,0,1
"(100, 193)",0,0,1,0
"(101, 193)",1,0,0,1
"(102, 193)",0,0,1,1
"(103, 193)",0,1,1,0
"(104, 193)",1,1,0,0
"(105, 193)",1,1,0,0
"(106, 193)",1,1,0,0
"(107, 193)",1,1,0,0
"(108, 193)",0,1,0,1
"(109, 193)",0,0,1,1
"(110, 193)",1,0,1,0
"(111, 193)",0,1,0,1
"(112, 193)",1,0,1,0
"(113, 193)",0,0,0,1
"(114, 193)",0,1,1,1
"(115, 193)",0,0,1,1
"(116, 193)",0,0,1,0
"(117, 193)",0,1,0,1
"(118, 193)",0,0,1,1
"(119, 193)",1,0,1,0
"(120, 193)",1,1,0,0
"(121, 193)",0,0,0,1
"(122, 193)",1,0,1,1
"(123, 193)",0,0,1,1
"(124, 193)",0,0,1,1
"(125, 193)",0,1,1,0
"(126, 193)",1,1,0,0
"(127, 193)",1,0,0,0
"(128, 193)",1,1,0,1
"(129, 193)",0,1,1,0
"(130, 193)",1,0,0,1
"(131, 193)",0,1,1,0
"(132, 193)",1,1,0,0
"(133, 193)",0,1,0,1
"(134, 193)",0,0,1,1
"(135, 193)",1,0,1,0
"(136, 193)",1,0,0,1
"(137, 193)",0,0,1,0
"(138, 193)",0,1,0,1
"(139, 193)",1,0,1,0
"(140, 193)",1,0,0,1
"(141, 193)",0,1,1,0
"(142, 193)",0,1,0,1
"(143, 193)",0,0,1,0
"(144, 193)",1,1,0,0
"(145, 193)",1,0,0,0
"(146, 193)",1,0,0,1
"(147, 193)",0,1,1,0
"(148, 193)",0,1,0,1
"(149, 193)",0,0,1,1
"(150, 193)",0,0,1,1
"(151, 193)",0,1,1,0
"(152, 193)",1,1,0,1
"(153, 193)",0,1,1,0
"(154, 193)",1,0,0,1
"(155, 193)",0,1,1,0
"(156, 193)",1,1,0,0
"(157, 193)",1,0,0,1
"(158, 193)",0,0,1,1
"(159, 193)",0,1,1,0
"(160, 193)",0,1,0,1
"(161, 193)",1,0,1,0
"(162, 193)",1,1,0,0
"(163, 193)",1,0,0,1
"(164, 193)",0,0,1,1
"(165, 193)",1,0,1,1
"(166, 193)",0,0,1,0
"(167, 193)",1,1,0,0
"(168, 193)",0,1,0,1
"(169, 193)",0,0,1,1
"(170, 193)",0,1,1,0
"(171, 193)",1,1,0,0
"(172, 193)",0,1,0,1
"(173, 193)",1,0,1,1
"(174, 193)",0,1,1,0
"(175, 193)",0,1,0,1
"(176, 193)",1,0,1,0
"(177, 193)",1,1,0,0
"(178, 193)",0,1,0,0
"(179, 193)",1,0,0,1
"(180, 193)",0,0,1,1
"(181, 193)",0,0,1,1
"(182, 193)",1,0,1,0
"(183, 193)",1,0,0,1
"(184, 193)",0,1,1,1
"(185, 193)",0,1,1,0
"(186, 193)",0,0,0,1
"(187, 193)",0,1,1,1
"(188, 193)",0,0,1,1
"(189, 193)",0,0,1,0
"(190, 193)",1,1,0,0
"(191, 193)",0,1,0,0
"(192, 193)",1,1,0,0
