  cell  ,E,W,N,S
"(114, 206)",1,1,0,0
"(115, 206)",1,1,0,1
"(116, 206)",1,1,1,0
"(117, 206)",1,1,0,1
"(118, 206)",0,1,1,1
"(119, 206)",1,0,1,1
"(120, 206)",0,0,1,1
"(121, 206)",1,1,1,0
"(122, 206)",0,1,0,1
"(123, 206)",1,1,1,0
"(124, 206)",0,1,0,1
"(125, 206)",1,0,1,1
"(126, 206)",0,1,1,1
"(127, 206)",1,0,1,1
"(128, 206)",0,1,1,0
"(129, 206)",0,1,0,1
"(130, 206)",1,1,1,0
"(131, 206)",1,1,0,0
"(132, 206)",1,1,0,1
"(133, 206)",1,1,1,0
"(134, 206)",1,1,0,1
"(135, 206)",0,1,1,1
"(136, 206)",0,0,1,1
"(137, 206)",1,0,1,1
"(138, 206)",0,1,1,1
"(139, 206)",0,1,1,1
"(140, 206)",1,0,1,1
"(141, 206)",1,1,1,0
"(142, 206)",0,1,0,1
"(143, 206)",0,1,1,1
"(144, 206)",1,1,1,0
"(145, 206)",1,0,0,1
"(146, 206)",0,1,1,1
"(147, 206)",1,0,1,1
"(148, 206)",0,1,1,1
"(149, 206)",0,0,1,1
"(150, 206)",1,1,1,1
"(151, 206)",1,0,1,1
"(152, 206)",0,1,1,1
"(153, 206)",0,1,1,0
"(154, 206)",0,1,0,1
"(155, 206)",1,0,1,1
"(156, 206)",0,0,1,1
"(157, 206)",0,1,1,1
"(158, 206)",1,0,1,1
"(159, 206)",1,1,1,1
"(160, 206)",0,1,1,0
"(161, 206)",1,1,0,0
"(162, 206)",1,1,0,0
"(163, 206)",1,1,0,1
"(164, 206)",0,0,1,1
"(165, 206)",1,1,1,1
"(166, 206)",1,0,1,0
"(167, 206)",1,1,0,1
"(168, 206)",0,1,1,1
"(169, 206)",1,1,1,1
"(170, 206)",1,0,1,1
"(171, 206)",0,1,1,1
"(172, 206)",0,0,1,1
"(173, 206)",1,1,1,0
"(174, 206)",1,1,0,0
"(175, 206)",1,1,0,0
"(176, 206)",1,0,0,1
"(177, 206)",1,0,1,0
"(178, 206)",0,0,0,1
"(179, 206)",1,1,1,1
"(180, 206)",0,0,1,0
"(181, 206)",1,1,0,0
"(182, 206)",1,0,0,1
"(183, 206)",0,0,1,1
"(184, 206)",0,1,1,1
"(185, 206)",0,0,1,1
"(186, 206)",1,1,1,0
"(187, 206)",0,1,0,1
"(188, 206)",1,1,1,0
"(189, 206)",0,1,0,1
"(190, 206)",1,0,1,0
"(191, 206)",1,1,0,1
"(192, 206)",1,0,1,1
"(193, 206)",0,1,1,1
"(194, 206)",0,1,1,1
"(195, 206)",1,1,1,0
"(196, 206)",1,1,0,0
"(197, 206)",0,1,0,1
"(198, 206)",1,0,1,0
"(199, 206)",1,0,0,0
"(200, 206)",1,0,0,1
"(201, 206)",0,1,1,1
"(202, 206)",1,1,1,1
"(203, 206)",0,0,1,1
"(204, 206)",1,0,1,0
"(205, 206)",1,1,0,1
"(206, 206)",1,1,1,0
"(207, 206)",1,1,0,1
"(208, 206)",0,1,1,1
"(209, 206)",1,0,1,1
"(210, 206)",1,1,1,1
"(211, 206)",0,0,1,1
"(212, 206)",0,1,1,1
"(213, 206)",0,0,1,1
"(214, 206)",1,1,1,1
"(215, 206)",1,0,1,1
"(216, 206)",1,1,1,0
"(217, 206)",1,1,0,1
"(218, 206)",1,0,1,1
"(219, 206)",0,1,1,1
"(220, 206)",1,1,1,0
"(221, 206)",1,1,0,1
"(222, 206)",0,1,1,0
"(223, 206)",1,1,0,0
"(224, 206)",1,0,0,1
"(225, 206)",0,1,1,1
"(226, 206)",1,0,1,1
"(227, 206)",0,1,1,1
"(228, 206)",1,1,1,0
"(229, 206)",1,1,0,1
"(230, 206)",1,0,1,1
"(231, 206)",0,1,1,1
"(232, 206)",1,0,1,1
"(233, 206)",0,1,1,1
"(234, 206)",1,1,1,0
"(235, 206)",1,1,0,0
"(236, 206)",0,1,0,1
"(237, 206)",0,0,1,1
"(238, 206)",1,1,1,0
"(239, 206)",1,1,0,1
"(240, 206)",1,0,1,1
"(241, 206)",0,0,1,1
"(242, 206)",1,1,1,0
"(243, 206)",1,1,0,0
"(244, 206)",1,0,0,1
"(245, 206)",1,1,1,0
"(246, 206)",0,1,0,1
"(247, 206)",1,1,1,1
"(248, 206)",0,0,1,1
"(249, 206)",0,1,1,0
"(250, 206)",1,1,0,0
"(1, 207)",1,0,0,1
"(2, 207)",0,1,1,1
"(3, 207)",1,0,1,1
"(4, 207)",0,1,1,0
"(5, 207)",1,1,0,1
"(6, 207)",1,0,1,1
"(7, 207)",1,1,1,0
"(8, 207)",1,0,0,0
"(9, 207)",1,1,0,0
"(10, 207)",1,1,0,0
"(11, 207)",0,1,0,1
"(12, 207)",1,1,1,0
"(13, 207)",1,0,0,1
"(14, 207)",0,0,1,1
"(15, 207)",0,0,1,1
"(16, 207)",1,1,1,1
"(17, 207)",0,1,1,0
"(18, 207)",1,1,0,0
"(19, 207)",1,1,0,0
"(20, 207)",1,1,0,0
"(21, 207)",1,1,0,1
"(22, 207)",0,1,1,1
"(23, 207)",0,1,1,1
"(24, 207)",1,0,1,1
"(25, 207)",0,1,1,1
"(26, 207)",1,0,1,1
"(27, 207)",0,1,1,1
"(28, 207)",1,1,1,0
"(29, 207)",1,0,0,1
"(30, 207)",0,0,1,1
"(31, 207)",1,1,1,0
"(32, 207)",1,1,0,0
"(33, 207)",1,0,0,1
"(34, 207)",0,1,1,1
"(35, 207)",1,1,1,1
"(36, 207)",1,0,1,1
"(37, 207)",1,1,1,0
"(38, 207)",1,0,0,1
"(39, 207)",0,1,1,0
"(40, 207)",1,1,0,0
"(41, 207)",1,1,0,1
"(42, 207)",1,1,1,1
"(43, 207)",0,0,1,1
"(44, 207)",1,1,1,0
"(45, 207)",1,0,0,1
"(46, 207)",0,1,1,0
"(47, 207)",0,1,0,1
"(48, 207)",1,0,1,1
"(49, 207)",1,1,1,1
"(50, 207)",1,0,1,0
"(51, 207)",1,1,0,0
"(52, 207)",1,1,0,0
"(53, 207)",1,0,0,1
"(54, 207)",0,1,1,0
"(55, 207)",1,1,0,1
"(56, 207)",0,1,1,1
"(57, 207)",1,0,1,1
"(58, 207)",0,0,1,1
"(59, 207)",1,1,1,1
"(60, 207)",0,0,1,0
"(61, 207)",1,1,0,0
"(62, 207)",1,1,0,0
"(63, 207)",0,1,0,1
"(64, 207)",1,1,1,0
"(65, 207)",1,1,0,0
"(66, 207)",1,1,0,1
"(67, 207)",1,1,1,0
"(68, 207)",1,1,0,1
"(69, 207)",1,1,1,1
"(70, 207)",0,1,1,1
"(71, 207)",1,0,1,1
"(72, 207)",0,0,1,1
"(73, 207)",1,1,1,0
"(74, 207)",1,1,0,0
"(75, 207)",0,0,0,1
"(76, 207)",0,1,1,1
"(77, 207)",1,0,1,1
"(78, 207)",1,0,1,1
"(79, 207)",1,1,1,0
"(80, 207)",1,1,0,1
"(81, 207)",0,1,1,1
"(82, 207)",1,1,1,0
"(83, 207)",1,0,0,1
"(84, 207)",0,0,1,1
"(85, 207)",1,1,1,0
"(86, 207)",1,1,0,0
"(87, 207)",1,1,0,0
"(88, 207)",1,1,0,1
"(89, 207)",1,0,1,0
"(90, 207)",1,1,0,0
"(91, 207)",1,1,0,1
"(92, 207)",1,1,1,0
"(93, 207)",0,1,0,1
"(94, 207)",1,1,1,0
"(95, 207)",1,1,0,0
"(96, 207)",1,0,0,1
"(97, 207)",1,1,1,0
"(98, 207)",1,1,0,1
"(99, 207)",0,0,1,1
"(100, 207)",0,1,1,1
"(101, 207)",1,0,1,1
"(102, 207)",0,1,1,1
"(103, 207)",0,0,1,1
"(104, 207)",1,1,1,1
"(105, 207)",0,1,1,1
"(106, 207)",1,1,1,1
"(107, 207)",0,1,1,1
"(108, 207)",1,1,1,1
"(109, 207)",0,0,1,1
"(110, 207)",0,1,1,1
"(111, 207)",1,1,1,1
"(112, 207)",0,0,1,1
"(113, 207)",1,1,1,1
"(114, 207)",0,1,1,1
"(115, 207)",1,1,1,0
"(116, 207)",1,1,0,0
"(117, 207)",1,1,0,1
"(118, 207)",1,0,1,1
"(119, 207)",1,1,1,1
"(120, 207)",1,0,1,1
"(121, 207)",0,1,1,1
"(122, 207)",1,0,1,1
"(123, 207)",0,1,1,0
"(124, 207)",1,0,0,1
"(125, 207)",0,1,1,1
"(126, 207)",1,0,1,1
"(127, 207)",0,1,1,1
"(128, 207)",1,0,1,1
"(129, 207)",1,0,1,1
"(130, 207)",1,1,1,1
"(131, 207)",0,1,1,1
"(132, 207)",1,1,1,0
"(133, 207)",1,1,0,1
"(134, 207)",1,1,1,1
"(135, 207)",0,0,1,1
"(136, 207)",0,0,1,1
"(137, 207)",1,1,1,1
"(138, 207)",1,0,1,1
"(139, 207)",0,0,1,1
"(140, 207)",1,1,1,0
"(141, 207)",1,1,0,1
"(142, 207)",0,0,1,1
"(143, 207)",0,0,1,1
"(144, 207)",1,1,1,0
"(145, 207)",1,1,0,1
"(146, 207)",1,0,1,1
"(147, 207)",1,1,1,1
"(148, 207)",1,0,1,0
"(149, 207)",1,0,0,1
"(150, 207)",0,1,1,0
"(151, 207)",0,1,0,1
"(152, 207)",0,0,1,1
"(153, 207)",1,0,1,1
"(154, 207)",0,0,1,1
"(155, 207)",1,1,1,0
"(156, 207)",1,0,0,1
"(157, 207)",0,0,1,1
"(158, 207)",1,1,1,0
"(159, 207)",1,1,0,1
"(160, 207)",1,0,1,1
"(161, 207)",1,1,1,1
"(162, 207)",0,1,1,1
"(163, 207)",1,1,1,1
"(164, 207)",1,0,1,1
"(165, 207)",1,1,1,0
"(166, 207)",1,1,0,1
"(167, 207)",0,1,1,1
"(168, 207)",0,0,1,1
"(169, 207)",1,1,1,0
"(170, 207)",1,1,0,1
"(171, 207)",0,0,1,1
"(172, 207)",0,0,1,1
"(173, 207)",1,1,1,1
"(174, 207)",1,1,1,1
"(175, 207)",0,1,1,1
"(176, 207)",1,1,1,0
"(177, 207)",0,1,0,1
"(178, 207)",1,0,1,0
"(179, 207)",1,1,0,1
"(180, 207)",1,0,1,1
"(181, 207)",0,1,1,1
"(182, 207)",0,1,1,1
"(183, 207)",1,0,1,1
"(184, 207)",0,0,1,1
"(185, 207)",1,0,1,1
"(186, 207)",0,1,1,1
"(187, 207)",1,0,1,0
"(188, 207)",1,1,0,1
"(189, 207)",1,0,1,0
"(190, 207)",1,1,0,1
"(191, 207)",1,1,1,0
"(192, 207)",1,1,0,1
"(193, 207)",0,0,1,1
"(194, 207)",1,0,1,1
"(195, 207)",1,1,1,0
"(196, 207)",1,1,0,1
"(197, 207)",0,0,1,1
"(198, 207)",1,1,1,1
"(199, 207)",1,1,1,1
"(200, 207)",0,1,1,1
"(201, 207)",1,0,1,0
"(202, 207)",1,1,0,0
"(203, 207)",1,0,0,1
"(204, 207)",0,1,1,1
"(205, 207)",1,1,1,0
"(206, 207)",0,1,0,1
"(207, 207)",1,1,1,0
"(208, 207)",1,0,0,1
"(209, 207)",0,1,1,0
"(210, 207)",1,1,0,1
"(211, 207)",0,0,1,1
"(212, 207)",0,0,1,1
"(213, 207)",1,0,1,1
"(214, 207)",1,1,1,0
"(215, 207)",1,1,0,0
"(216, 207)",0,1,0,1
"(217, 207)",1,1,1,0
"(218, 207)",1,1,0,1
"(219, 207)",0,0,1,1
"(220, 207)",1,1,1,0
"(221, 207)",1,1,0,0
"(222, 207)",1,0,0,1
"(223, 207)",0,1,1,1
"(224, 207)",0,1,1,1
"(225, 207)",0,0,1,0
"(226, 207)",1,1,0,1
"(227, 207)",1,0,1,1
"(228, 207)",0,1,1,1
"(229, 207)",1,1,1,0
"(230, 207)",0,1,0,1
"(231, 207)",1,0,1,1
"(232, 207)",1,1,1,1
"(233, 207)",1,0,1,0
"(234, 207)",1,1,0,1
"(235, 207)",0,1,1,1
"(236, 207)",1,0,1,1
"(237, 207)",0,0,1,1
"(238, 207)",1,1,1,0
"(239, 207)",1,1,0,0
"(240, 207)",0,1,0,1
"(241, 207)",1,0,1,1
"(242, 207)",0,1,1,1
"(243, 207)",1,1,1,1
"(244, 207)",0,1,1,0
"(245, 207)",1,1,0,1
"(246, 207)",0,0,1,1
"(247, 207)",1,1,1,1
"(248, 207)",0,0,1,1
"(249, 207)",0,0,1,1
"(250, 207)",1,1,1,0
"(1, 208)",1,1,0,1
"(2, 208)",1,0,1,1
"(3, 208)",1,1,1,1
"(4, 208)",0,0,1,1
"(5, 208)",1,1,1,0
"(6, 208)",1,1,0,0
"(7, 208)",1,1,0,0
"(8, 208)",1,1,0,1
"(9, 208)",0,1,1,1
"(10, 208)",1,1,1,1
"(11, 208)",0,0,1,1
"(12, 208)",1,1,1,1
"(13, 208)",0,1,1,1
"(14, 208)",1,0,1,0
"(15, 208)",0,0,0,1
"(16, 208)",1,1,1,1
"(17, 208)",1,0,1,1
"(18, 208)",1,1,1,0
"(19, 208)",1,1,0,0
"(20, 208)",0,1,0,1
"(21, 208)",1,1,1,1
"(22, 208)",0,0,1,1
"(23, 208)",1,0,1,1
"(24, 208)",0,1,1,1
"(25, 208)",1,0,1,0
"(26, 208)",1,1,0,1
"(27, 208)",0,0,1,1
"(28, 208)",0,1,1,1
"(29, 208)",1,1,1,1
"(30, 208)",1,0,1,0
"(31, 208)",0,1,0,1
"(32, 208)",1,1,1,0
"(33, 208)",1,1,0,0
"(34, 208)",1,0,0,1
"(35, 208)",1,1,1,0
"(36, 208)",1,1,0,0
"(37, 208)",1,1,0,1
"(38, 208)",1,1,1,1
"(39, 208)",0,0,1,1
"(40, 208)",1,1,1,0
"(41, 208)",1,1,0,0
"(42, 208)",1,1,0,1
"(43, 208)",0,0,1,1
"(44, 208)",1,1,1,1
"(45, 208)",0,1,1,1
"(46, 208)",1,0,1,1
"(47, 208)",0,0,1,1
"(48, 208)",1,1,1,0
"(49, 208)",1,1,0,0
"(50, 208)",1,1,0,1
"(51, 208)",0,1,1,1
"(52, 208)",1,1,1,1
"(53, 208)",0,1,1,1
"(54, 208)",1,0,1,1
"(55, 208)",0,1,1,1
"(56, 208)",1,0,1,1
"(57, 208)",1,1,1,1
"(58, 208)",0,0,1,1
"(59, 208)",1,1,1,1
"(60, 208)",1,0,1,1
"(61, 208)",0,1,1,1
"(62, 208)",1,1,1,0
"(63, 208)",1,0,0,1
"(64, 208)",0,1,1,1
"(65, 208)",1,1,1,0
"(66, 208)",1,1,0,0
"(67, 208)",0,1,0,1
"(68, 208)",1,1,1,0
"(69, 208)",0,1,0,1
"(70, 208)",1,0,1,1
"(71, 208)",1,1,1,1
"(72, 208)",0,0,1,1
"(73, 208)",1,1,1,1
"(74, 208)",0,1,1,1
"(75, 208)",1,0,1,0
"(76, 208)",1,0,0,1
"(77, 208)",1,1,1,0
"(78, 208)",1,1,0,0
"(79, 208)",0,1,0,1
"(80, 208)",0,1,1,1
"(81, 208)",1,0,1,1
"(82, 208)",0,1,1,1
"(83, 208)",1,1,1,1
"(84, 208)",1,0,1,0
"(85, 208)",1,1,0,0
"(86, 208)",1,1,0,1
"(87, 208)",1,1,1,1
"(88, 208)",0,1,1,0
"(89, 208)",1,1,0,1
"(90, 208)",0,1,1,1
"(91, 208)",1,1,1,0
"(92, 208)",1,1,0,1
"(93, 208)",0,0,1,1
"(94, 208)",1,1,1,1
"(95, 208)",0,1,1,1
"(96, 208)",1,1,1,0
"(97, 208)",1,1,0,1
"(98, 208)",0,1,1,1
"(99, 208)",1,0,1,1
"(100, 208)",1,0,1,0
"(101, 208)",1,1,0,1
"(102, 208)",1,0,1,1
"(103, 208)",0,0,1,1
"(104, 208)",0,1,1,1
"(105, 208)",1,0,1,1
"(106, 208)",1,1,1,1
"(107, 208)",1,0,1,0
"(108, 208)",0,1,0,1
"(109, 208)",1,0,1,1
"(110, 208)",1,0,1,1
"(111, 208)",0,1,1,1
"(112, 208)",1,0,1,1
"(113, 208)",0,1,1,1
"(114, 208)",1,0,1,1
"(115, 208)",0,1,1,1
"(116, 208)",1,1,1,1
"(117, 208)",0,1,1,0
"(118, 208)",1,1,0,0
"(119, 208)",1,1,0,0
"(120, 208)",1,1,0,0
"(121, 208)",1,0,0,0
"(122, 208)",1,1,0,1
"(123, 208)",0,0,1,1
"(124, 208)",1,1,1,0
"(125, 208)",1,0,0,1
"(126, 208)",0,1,1,1
"(127, 208)",1,0,1,1
"(128, 208)",1,1,1,0
"(129, 208)",1,1,0,0
"(130, 208)",1,1,0,1
"(131, 208)",0,0,1,1
"(132, 208)",1,1,1,0
"(133, 208)",1,1,0,0
"(134, 208)",1,1,0,1
"(135, 208)",0,0,1,1
"(136, 208)",0,0,1,1
"(137, 208)",1,1,1,0
"(138, 208)",1,1,0,1
"(139, 208)",0,0,1,1
"(140, 208)",1,1,1,1
"(141, 208)",0,1,1,1
"(142, 208)",1,0,1,1
"(143, 208)",1,0,1,1
"(144, 208)",0,1,1,1
"(145, 208)",1,1,1,0
"(146, 208)",0,1,0,0
"(147, 208)",1,1,0,0
"(148, 208)",1,1,0,0
"(149, 208)",0,1,0,1
"(150, 208)",0,0,1,1
"(151, 208)",1,0,1,0
"(152, 208)",1,0,0,1
"(153, 208)",0,1,1,1
"(154, 208)",0,0,1,0
"(155, 208)",1,1,0,1
"(156, 208)",0,1,1,1
"(157, 208)",1,0,1,1
"(158, 208)",0,1,1,1
"(159, 208)",1,1,1,0
"(160, 208)",1,1,0,0
"(161, 208)",0,1,0,1
"(162, 208)",1,0,1,1
"(163, 208)",1,1,1,0
"(164, 208)",0,1,0,0
"(165, 208)",1,1,0,0
"(166, 208)",1,1,0,0
"(167, 208)",1,0,0,1
"(168, 208)",1,0,1,1
"(169, 208)",0,1,1,1
"(170, 208)",0,1,1,1
"(171, 208)",1,0,1,1
"(172, 208)",0,0,1,1
"(173, 208)",1,1,1,0
"(174, 208)",1,1,0,1
"(175, 208)",0,0,1,1
"(176, 208)",1,1,1,0
"(177, 208)",1,0,0,0
"(178, 208)",0,1,0,1
"(179, 208)",1,1,1,0
"(180, 208)",1,1,0,1
"(181, 208)",1,0,1,0
"(182, 208)",1,0,0,1
"(183, 208)",0,1,1,1
"(184, 208)",1,0,1,1
"(185, 208)",0,1,1,0
"(186, 208)",1,0,0,1
"(187, 208)",0,1,1,1
"(188, 208)",1,1,1,0
"(189, 208)",1,1,0,1
"(190, 208)",1,1,1,0
"(191, 208)",1,1,0,1
"(192, 208)",0,1,1,1
"(193, 208)",0,0,1,1
"(194, 208)",1,1,1,0
"(195, 208)",1,1,0,1
"(196, 208)",1,1,1,1
"(197, 208)",0,0,1,1
"(198, 208)",1,1,1,0
"(199, 208)",1,1,0,1
"(200, 208)",1,0,1,0
"(201, 208)",0,1,0,1
"(202, 208)",0,1,1,1
"(203, 208)",0,1,1,1
"(204, 208)",1,0,1,0
"(205, 208)",1,1,0,1
"(206, 208)",1,0,1,1
"(207, 208)",0,1,1,0
"(208, 208)",0,1,0,1
"(209, 208)",1,0,1,1
"(210, 208)",0,1,1,1
"(211, 208)",1,0,1,0
"(212, 208)",1,0,0,1
"(213, 208)",1,1,1,0
"(214, 208)",0,1,0,1
"(215, 208)",1,1,1,1
"(216, 208)",1,0,1,0
"(217, 208)",1,1,0,1
"(218, 208)",1,1,1,1
"(219, 208)",0,0,1,1
"(220, 208)",1,1,1,0
"(221, 208)",0,1,0,1
"(222, 208)",1,1,1,1
"(223, 208)",0,0,1,1
"(224, 208)",0,0,1,1
"(225, 208)",1,0,1,1
"(226, 208)",1,1,1,0
"(227, 208)",0,1,0,1
"(228, 208)",1,0,1,1
"(229, 208)",0,1,1,0
"(230, 208)",1,0,0,1
"(231, 208)",0,1,1,0
"(232, 208)",1,1,0,0
"(233, 208)",1,1,0,0
"(234, 208)",1,1,0,1
"(235, 208)",1,0,1,1
"(236, 208)",1,1,1,1
"(237, 208)",0,0,1,1
"(238, 208)",0,1,1,1
"(239, 208)",1,1,1,1
"(240, 208)",0,0,1,1
"(241, 208)",1,1,1,1
"(242, 208)",0,0,1,1
"(243, 208)",1,1,1,1
"(244, 208)",1,0,1,0
"(245, 208)",1,1,0,0
"(246, 208)",1,0,0,1
"(247, 208)",1,1,1,1
"(248, 208)",0,0,1,1
"(249, 208)",0,0,1,1
"(250, 208)",1,1,1,0
"(1, 209)",1,1,0,0
"(2, 209)",1,1,0,0
"(3, 209)",0,1,0,1
"(4, 209)",1,0,1,0
"(5, 209)",1,1,0,1
"(6, 209)",0,1,1,1
"(7, 209)",1,1,1,0
"(8, 209)",1,1,0,1
"(9, 209)",1,0,1,1
"(10, 209)",1,1,1,1
"(11, 209)",0,0,1,1
"(12, 209)",0,1,1,1
"(13, 209)",1,0,1,1
"(14, 209)",0,1,1,1
"(15, 209)",1,0,1,0
"(16, 209)",1,1,0,0
"(17, 209)",1,1,0,0
"(18, 209)",1,1,0,1
"(19, 209)",0,1,1,1
"(20, 209)",1,0,1,1
"(21, 209)",1,1,1,0
"(22, 209)",1,0,0,1
"(23, 209)",0,1,1,1
"(24, 209)",1,0,1,1
"(25, 209)",1,1,1,1
"(26, 209)",0,1,1,1
"(27, 209)",1,0,1,1
"(28, 209)",1,0,1,1
"(29, 209)",1,1,1,0
"(30, 209)",1,1,0,0
"(31, 209)",1,0,0,1
"(32, 209)",1,1,1,0
"(33, 209)",1,1,0,0
"(34, 209)",1,1,0,0
"(35, 209)",1,1,0,1
"(36, 209)",1,1,1,0
"(37, 209)",1,1,0,0
"(38, 209)",1,1,0,1
"(39, 209)",1,0,1,0
"(40, 209)",1,1,0,1
"(41, 209)",1,1,1,0
"(42, 209)",1,1,0,0
"(43, 209)",1,0,0,1
"(44, 209)",0,1,1,1
"(45, 209)",1,0,1,1
"(46, 209)",0,1,1,1
"(47, 209)",1,0,1,1
"(48, 209)",1,1,1,1
"(49, 209)",0,1,1,1
"(50, 209)",0,1,1,1
"(51, 209)",1,0,1,1
"(52, 209)",1,1,1,1
"(53, 209)",0,0,1,1
"(54, 209)",1,1,1,0
"(55, 209)",1,0,0,1
"(56, 209)",0,1,1,0
"(57, 209)",1,1,0,0
"(58, 209)",1,0,0,1
"(59, 209)",1,1,1,0
"(60, 209)",1,1,0,1
"(61, 209)",0,0,1,1
"(62, 209)",1,1,1,0
"(63, 209)",1,1,0,1
"(64, 209)",1,0,1,0
"(65, 209)",1,1,0,1
"(66, 209)",1,1,1,0
"(67, 209)",1,0,0,1
"(68, 209)",0,1,1,0
"(69, 209)",1,0,0,1
"(70, 209)",1,1,1,0
"(71, 209)",1,1,0,1
"(72, 209)",1,0,1,1
"(73, 209)",0,1,1,1
"(74, 209)",0,0,1,1
"(75, 209)",0,1,1,1
"(76, 209)",1,1,1,0
"(77, 209)",1,1,0,1
"(78, 209)",1,1,1,1
"(79, 209)",0,0,1,1
"(80, 209)",0,0,1,1
"(81, 209)",1,1,1,1
"(82, 209)",1,0,1,1
"(83, 209)",1,1,1,0
"(84, 209)",1,1,0,1
"(85, 209)",0,1,1,1
"(86, 209)",1,1,1,0
"(87, 209)",1,1,0,1
"(88, 209)",0,0,1,1
"(89, 209)",1,1,1,0
"(90, 209)",1,0,0,1
"(91, 209)",0,1,1,1
"(92, 209)",1,1,1,1
"(93, 209)",0,0,1,1
"(94, 209)",1,1,1,1
"(95, 209)",1,0,1,1
"(96, 209)",0,1,1,1
"(97, 209)",0,1,1,1
"(98, 209)",1,0,1,1
"(99, 209)",1,1,1,0
"(100, 209)",0,1,0,1
"(101, 209)",1,1,1,0
"(102, 209)",1,1,0,1
"(103, 209)",0,0,1,1
"(104, 209)",1,0,1,1
"(105, 209)",0,1,1,0
"(106, 209)",1,1,0,0
"(107, 209)",0,1,0,1
"(108, 209)",0,0,1,1
"(109, 209)",1,1,1,0
"(110, 209)",1,1,0,1
"(111, 209)",1,0,1,1
"(112, 209)",1,1,1,1
"(113, 209)",0,0,1,1
"(114, 209)",1,1,1,1
"(115, 209)",1,0,1,0
"(116, 209)",1,1,0,1
"(117, 209)",1,0,1,1
"(118, 209)",0,1,1,0
"(119, 209)",0,1,0,1
"(120, 209)",1,1,1,0
"(121, 209)",1,1,0,0
"(122, 209)",1,1,0,0
"(123, 209)",1,0,0,1
"(124, 209)",0,1,1,1
"(125, 209)",1,1,1,0
"(126, 209)",1,0,0,1
"(127, 209)",1,1,1,0
"(128, 209)",1,1,0,1
"(129, 209)",1,1,1,1
"(130, 209)",0,1,1,1
"(131, 209)",1,0,1,1
"(132, 209)",0,1,1,1
"(133, 209)",1,1,1,1
"(134, 209)",1,1,1,0
"(135, 209)",1,0,0,1
"(136, 209)",1,0,1,1
"(137, 209)",0,1,1,0
"(138, 209)",0,1,0,1
"(139, 209)",1,0,1,1
"(140, 209)",0,1,1,1
"(141, 209)",1,0,1,1
"(142, 209)",1,1,1,0
"(143, 209)",1,1,0,1
"(144, 209)",0,0,1,1
"(145, 209)",1,1,1,0
"(146, 209)",1,0,0,1
"(147, 209)",1,1,1,1
"(148, 209)",1,1,1,1
"(149, 209)",0,0,1,1
"(150, 209)",1,0,1,0
"(151, 209)",1,1,0,1
"(152, 209)",0,1,1,1
"(153, 209)",0,0,1,1
"(154, 209)",1,0,1,1
"(155, 209)",1,1,1,1
"(156, 209)",1,0,1,1
"(157, 209)",0,1,1,0
"(158, 209)",1,0,0,1
"(159, 209)",0,1,1,1
"(160, 209)",1,1,1,1
"(161, 209)",0,0,1,1
"(162, 209)",1,1,1,0
"(163, 209)",0,1,0,1
"(164, 209)",0,0,1,1
"(165, 209)",1,1,1,1
"(166, 209)",1,1,1,0
"(167, 209)",1,1,0,0
"(168, 209)",1,1,0,1
"(169, 209)",0,0,1,1
"(170, 209)",1,0,1,1
"(171, 209)",0,1,1,1
"(172, 209)",1,0,1,0
"(173, 209)",1,1,0,1
"(174, 209)",1,1,1,1
"(175, 209)",0,0,1,1
"(176, 209)",0,1,1,1
"(177, 209)",0,1,1,1
"(178, 209)",1,0,1,1
"(179, 209)",1,1,1,1
"(180, 209)",1,1,1,0
"(181, 209)",1,1,0,1
"(182, 209)",1,1,1,0
"(183, 209)",0,0,0,1
"(184, 209)",1,1,1,1
"(185, 209)",1,0,1,0
"(186, 209)",1,1,0,0
"(187, 209)",1,0,0,0
"(188, 209)",1,1,0,0
"(189, 209)",1,1,0,0
"(190, 209)",1,1,0,1
"(191, 209)",1,1,1,1
"(192, 209)",0,0,1,1
"(193, 209)",1,0,1,1
"(194, 209)",0,1,1,0
"(195, 209)",1,1,0,0
"(196, 209)",1,1,0,1
"(197, 209)",0,0,1,1
"(198, 209)",1,1,1,1
"(199, 209)",0,1,1,0
"(200, 209)",1,1,0,1
"(201, 209)",1,0,1,1
"(202, 209)",1,0,1,1
"(203, 209)",0,0,1,1
"(204, 209)",0,1,1,1
"(205, 209)",1,1,1,0
"(206, 209)",0,1,0,1
"(207, 209)",1,0,1,0
"(208, 209)",1,0,0,0
"(209, 209)",1,1,0,1
"(210, 209)",0,0,1,1
"(211, 209)",0,1,1,1
"(212, 209)",1,1,1,0
"(213, 209)",0,1,0,1
"(214, 209)",0,0,1,1
"(215, 209)",1,1,1,0
"(216, 209)",1,1,0,1
"(217, 209)",0,1,1,0
"(218, 209)",1,1,0,0
"(219, 209)",1,0,0,1
"(220, 209)",1,1,1,1
"(221, 209)",1,0,1,1
"(222, 209)",0,1,1,1
"(223, 209)",1,0,1,1
"(224, 209)",1,0,1,1
"(225, 209)",1,1,1,0
"(226, 209)",1,1,0,1
"(227, 209)",1,0,1,1
"(228, 209)",1,1,1,1
"(229, 209)",0,0,1,1
"(230, 209)",1,1,1,1
"(231, 209)",1,0,1,1
"(232, 209)",0,1,1,1
"(233, 209)",1,1,1,1
"(234, 209)",1,1,1,0
"(235, 209)",1,1,0,0
"(236, 209)",1,1,0,1
"(237, 209)",1,0,1,0
